target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
blurry,0.7213114754098361,0.7315573770491803,single,bald,diff_means,4,0.7192622950819672,0.002049180327868938,,
brown_hair,0.6773504273504274,0.866938616938617,single,bald,diff_means,4,0.6794871794871795,-0.002136752136752129,,
bushy_eyebrows,0.537086386853209,0.5081057073062403,single,bald,diff_means,4,0.5391960914945592,-0.002109704641350185,,
chubby,0.5612903225806452,0.7106758832565284,single,bald,diff_means,4,0.554147465437788,0.0071428571428571175,,
double_chin,0.5625,0.6725260416666666,single,bald,diff_means,4,0.5651041666666666,-0.0026041666666666297,,
eyeglasses,0.9319920186232125,0.974559361489857,single,bald,diff_means,4,0.9294146990355836,0.002577319587628857,,
goatee,0.7808691043985162,0.8632750397456279,single,bald,diff_means,4,0.766163222045575,0.014705882352941235,,
gray_hair,0.7748662517742111,0.8753138988972595,single,bald,diff_means,4,0.7772136696145868,-0.0023474178403757318,,
heavy_makeup,0.5255852842809364,0.5690635451505017,single,bald,diff_means,4,0.5255852842809364,0.0,,
high_cheekbones,0.48660714285714285,0.41431051587301587,single,bald,diff_means,4,0.48660714285714285,0.0,,
male,0.9878640776699029,0.9892233009708739,single,bald,diff_means,4,0.9878640776699029,0.0,,
mouth_slightly_open,0.5215451215451216,0.5464535464535465,single,bald,diff_means,4,0.527039627039627,-0.005494505494505475,,
