target_attribute,bal_acc,auc,regime,debiased_concept,method,debias_layer,ba_raw,delta_ba,n_iterations,n_layers
receding_hairline,0.5548157724628313,0.5771170006464124,single,eyeglasses,diff_means,0,0.540530058177117,0.014285714285714346,,
rosy_cheeks,0.660569105691057,0.7113821138211381,single,eyeglasses,diff_means,0,0.6085365853658536,0.052032520325203335,,
sideburns,0.6825602968460112,0.7851576994434137,single,eyeglasses,diff_means,0,0.6846011131725418,-0.0020408163265306367,,
smiling,0.8575145393327211,0.9556167737985919,single,eyeglasses,diff_means,0,0.8533823079277625,0.004132231404958664,,
straight_hair,0.6073961499493414,0.5975683890577508,single,eyeglasses,diff_means,0,0.6095238095238096,-0.0021276595744681437,,
wavy_hair,0.5500308560345588,0.5833553733580182,single,eyeglasses,diff_means,0,0.5412589262099974,0.00877192982456143,,
wearing_earrings,0.6710977701543739,0.7162307032590052,single,eyeglasses,diff_means,0,0.6824614065180103,-0.011363636363636465,,
wearing_hat,0.9046066041581737,0.9317842098111155,single,eyeglasses,diff_means,0,0.9046066041581737,0.0,,
wearing_lipstick,0.42447916666666663,0.38655598958333337,single,eyeglasses,diff_means,0,0.421875,0.0026041666666666297,,
wearing_necklace,0.49288371340773085,0.5175481158013908,single,eyeglasses,diff_means,0,0.5299207504447678,-0.03703703703703698,,
wearing_necktie,0.5608416635813895,0.6316179192891522,single,eyeglasses,diff_means,0,0.5631247686042207,-0.0022831050228311334,,
young,0.7987665741597287,0.8905334566759173,single,eyeglasses,diff_means,0,0.8066604995374653,-0.007893925377736588,,
5_o_clock_shadow,0.5172413793103448,0.5680675287356323,single,eyeglasses,diff_means,1,0.5193965517241379,-0.0021551724137931494,,
arched_eyebrows,0.5755051400212691,0.5969514356611131,single,eyeglasses,diff_means,1,0.5626846272007562,0.012820512820512886,,
attractive,0.50663139329806,0.5722751322751323,single,eyeglasses,diff_means,1,0.5037742504409171,0.0028571428571428914,,
bags_under_eyes,0.4904657132379905,0.4304180418041803,single,eyeglasses,diff_means,1,0.49972497249724973,-0.009259259259259245,,
bald,0.7916786226685797,0.8841702534672405,single,eyeglasses,diff_means,1,0.7916786226685797,0.0,,
bangs,0.7889632107023412,0.8760869565217391,single,eyeglasses,diff_means,1,0.7911371237458193,-0.0021739130434781373,,
big_lips,0.49097900029577046,0.47737355811889975,single,eyeglasses,diff_means,1,0.49339445923296854,-0.0024154589371980784,,
big_nose,0.595747389865037,0.6023682200152789,single,eyeglasses,diff_means,1,0.6038961038961039,-0.008148714031066984,,
black_hair,0.7624356775300172,0.8758576329331047,single,eyeglasses,diff_means,1,0.7624356775300172,0.0,,
blond_hair,0.8260385005065856,0.9179331306990881,single,eyeglasses,diff_means,1,0.8239108409321175,0.0021276595744680327,,
blurry,0.6905737704918034,0.7544398907103825,single,eyeglasses,diff_means,1,0.6905737704918034,0.0,,
brown_hair,0.6776735969561082,0.8194048104362005,single,eyeglasses,diff_means,1,0.6731892920233727,0.004484304932735439,,
bushy_eyebrows,0.5666666666666667,0.606926406926407,single,eyeglasses,diff_means,1,0.5666666666666667,0.0,,
chubby,0.5684389140271493,0.6785444947209653,single,eyeglasses,diff_means,1,0.5684389140271493,0.0,,
double_chin,0.5768299104791996,0.6634017904160084,single,eyeglasses,diff_means,1,0.5791995787256451,-0.0023696682464454666,,
eyeglasses,0.89453125,0.95654296875,single,eyeglasses,diff_means,1,0.890625,0.00390625,,
goatee,0.6863132310496735,0.7709251101321586,single,eyeglasses,diff_means,1,0.6863132310496735,0.0,,
