regime,concept,method,layer,label,mmd2,abs_skew_pre,abs_skew_post,abs_kurt_pre,abs_kurt_post,delta_skew,delta_kurt
single,chubby,pclarc,1,neg,0.0,0.23566949367523193,0.30627307295799255,0.45257607102394104,0.5556248426437378,0.07060357928276062,0.10304877161979675
single,chubby,pclarc,2,pos,0.0,0.22787967324256897,0.2291869819164276,0.4106045365333557,0.4282418489456177,0.0013073086738586426,0.017637312412261963
single,chubby,pclarc,2,neg,0.0,0.2280537635087967,0.30204617977142334,0.3610883355140686,0.47980207204818726,0.07399241626262665,0.11871373653411865
single,chubby,pclarc,3,pos,0.0,0.19981761276721954,0.20768950879573822,0.35786139965057373,0.3980233073234558,0.007871896028518677,0.04016190767288208
single,chubby,pclarc,3,neg,0.0,0.1904086470603943,0.2666071057319641,0.3008595407009125,0.43949246406555176,0.07619845867156982,0.13863292336463928
single,chubby,pclarc,4,pos,0.0,0.18900403380393982,0.20001953840255737,0.3561962842941284,0.3883908987045288,0.011015504598617554,0.03219461441040039
single,chubby,pclarc,4,neg,0.0,0.1608450710773468,0.22301673889160156,0.2502935826778412,0.3906177580356598,0.06217166781425476,0.1403241753578186
single,chubby,pclarc,5,pos,0.0,0.196469247341156,0.2060418426990509,0.3281281292438507,0.3692469596862793,0.009572595357894897,0.04111883044242859
single,chubby,pclarc,5,neg,0.0,0.1951698213815689,0.2380513846874237,0.2881576716899872,0.41281235218048096,0.0428815633058548,0.12465468049049377
single,chubby,pclarc,6,pos,7.824510790510608e-05,0.2118641436100006,0.22421878576278687,0.3581339418888092,0.39882826805114746,0.012354642152786255,0.04069432616233826
single,chubby,pclarc,6,neg,0.0,0.18677929043769836,0.21995174884796143,0.3057986795902252,0.376603364944458,0.03317245841026306,0.07080468535423279
single,chubby,pclarc,7,pos,0.00023142391122576988,0.23673921823501587,0.24879013001918793,0.41254979372024536,0.4379212260246277,0.012050911784172058,0.025371432304382324
single,chubby,pclarc,7,neg,0.0,0.20375816524028778,0.23491409420967102,0.34479454159736633,0.432731568813324,0.03115592896938324,0.08793702721595764
single,chubby,pclarc,8,pos,0.0,0.21809518337249756,0.23173055052757263,0.3759796619415283,0.42049211263656616,0.013635367155075073,0.04451245069503784
single,chubby,pclarc,8,neg,0.0,0.191199392080307,0.21884073317050934,0.3233417272567749,0.35730618238449097,0.02764134109020233,0.033964455127716064
single,chubby,pclarc,9,pos,0.0,0.20014187693595886,0.20863153040409088,0.3379846215248108,0.35926467180252075,0.008489653468132019,0.02128005027770996
single,chubby,pclarc,9,neg,0.0,0.1532619595527649,0.2108396291732788,0.2648736536502838,0.3583972454071045,0.057577669620513916,0.09352359175682068
single,chubby,pclarc,10,pos,0.0,0.20544199645519257,0.21592633426189423,0.34937238693237305,0.38688135147094727,0.01048433780670166,0.03750896453857422
single,chubby,pclarc,10,neg,0.0,0.1531566083431244,0.2067769169807434,0.26073509454727173,0.3652079403400421,0.05362030863761902,0.10447284579277039
single,chubby,pclarc,11,pos,0.0,0.19585776329040527,0.19684332609176636,0.3288229703903198,0.3538787364959717,0.000985562801361084,0.025055766105651855
single,chubby,pclarc,11,neg,0.0,0.14889363944530487,0.19379869103431702,0.24414388835430145,0.3574209213256836,0.044905051589012146,0.11327703297138214
single,chubby,pclarc,12,pos,0.0,0.1830638349056244,0.1905590146780014,0.3209095597267151,0.3438827395439148,0.007495179772377014,0.022973179817199707
single,chubby,pclarc,12,neg,0.0,0.12437137961387634,0.19243040680885315,0.20466327667236328,0.33736497163772583,0.0680590271949768,0.13270169496536255
single,chubby,pclarc,13,pos,0.0,0.19021138548851013,0.19833028316497803,0.32694876194000244,0.3516365587711334,0.008118897676467896,0.02468779683113098
single,chubby,pclarc,13,neg,0.0,0.1318843960762024,0.198557510972023,0.21320830285549164,0.3552810251712799,0.06667311489582062,0.14207272231578827
single,chubby,pclarc,14,pos,0.0,0.199494868516922,0.20720162987709045,0.3248913884162903,0.3451920449733734,0.007706761360168457,0.02030065655708313
single,chubby,pclarc,14,neg,0.0,0.14606380462646484,0.1907491683959961,0.23775307834148407,0.3562997579574585,0.04468536376953125,0.11854667961597443
single,chubby,pclarc,15,pos,0.004145337945386851,0.18010154366493225,0.18805786967277527,0.30834880471229553,0.34379351139068604,0.007956326007843018,0.0354447066783905
single,chubby,pclarc,15,neg,0.0,0.13505516946315765,0.18530887365341187,0.21840214729309082,0.3520468473434448,0.05025370419025421,0.133644700050354
single,chubby,pclarc,16,pos,0.005035667173961089,0.18693584203720093,0.19680339097976685,0.3187583088874817,0.3506920337677002,0.009867548942565918,0.031933724880218506
single,chubby,pclarc,16,neg,0.0,0.14759649336338043,0.1924545168876648,0.23428070545196533,0.3520773649215698,0.04485802352428436,0.11779665946960449
single,chubby,pclarc,17,pos,0.010034509669513358,0.18722859025001526,0.19957637786865234,0.3117867708206177,0.3428693413734436,0.012347787618637085,0.031082570552825928
single,chubby,pclarc,17,neg,0.0,0.142290860414505,0.19258832931518555,0.224299356341362,0.3466055989265442,0.05029746890068054,0.12230624258518219
single,chubby,pclarc,18,pos,0.01146619561333595,0.18940846621990204,0.20261763036251068,0.317233681678772,0.3483477234840393,0.013209164142608643,0.031114041805267334
single,chubby,pclarc,18,neg,0.0,0.15790173411369324,0.20869164168834686,0.24537314474582672,0.39077335596084595,0.050789907574653625,0.14540021121501923
single,chubby,pclarc,19,pos,0.015657563315913503,0.20669908821582794,0.21063369512557983,0.33613985776901245,0.357148677110672,0.003934606909751892,0.021008819341659546
single,chubby,pclarc,19,neg,0.0,0.16098088026046753,0.2151275873184204,0.2486589550971985,0.3810102641582489,0.05414670705795288,0.13235130906105042
single,chubby,pclarc,20,pos,0.01408529000541181,0.2232368439435959,0.23446163535118103,0.3381977677345276,0.36081939935684204,0.011224791407585144,0.022621631622314453
